2025-04-14
87
34
456
3
20
10
15
0 1 2
1 3 3
2 6 57
3 6 57
4 1 58
5 1 58
6 1 58
7 3 14
8 3 14
9 6 54
10 6 54
11 6 6
12 6 6
13 6 6
14 6 6
15 3 24
16 3 24
17 3 24
18 3 24
19 3 24
20 3 24
21 3 24
22 3 24
23 3 24
24 3 24
25 3 24
26 3 24
27 3 24
28 3 24
29 3 24
30 3 24
31 3 24
32 3 24
33 3 24
34 3 24
35 3 24
36 3 24
37 3 24
38 3 24
39 3 24
40 3 24
41 3 24
42 3 26
43 1 46
44 2 51
45 2 51
46 4 53
47 4 53
48 2 33
49 2 33
50 2 33
51 2 33
52 2 33
53 2 33
54 2 33
55 2 33
56 2 33
57 2 33
58 2 33
59 2 33
60 2 33
61 2 33
62 2 33
63 1 36
64 2 37
65 2 37
66 2 37
67 2 37
68 2 37
69 2 37
70 2 37
71 2 37
72 2 37
73 1 55
74 1 55
75 2 7
76 2 7
77 1 8
78 1 8
79 1 40
80 1 17
81 1 59
82 1 59
83 1 59
84 1 59
85 1 59
86 1 59
0 0 2025-05-06 5582 5 250407-005
0 10 0 1 27 82454-1
0 
42 
0 10 0 1 16 0 2 13 0 3 21 0 4 15 0 6 17 0 7 16 0 8 18 0 9 20 0 12 24 0 13 26 0 14 24 0 15 21 0 16 24 0 17 24 0 18 24 0 19 24 0 21 14 0 23 15 0 24 13 0 25 20 22 28 22 0 29 12 930 30 11 0 31 10 0 32 17 0 33 19 0 
1 6 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 6 0 1 10 0 2 8 0 3 13 0 4 10 0 6 10 0 7 10 0 8 11 0 9 13 0 12 15 0 13 16 0 14 15 0 15 13 0 16 15 0 17 15 0 18 15 0 19 15 0 21 9 0 23 10 0 24 8 0 25 12 22 28 14 0 29 8 929 30 7 0 31 7 0 32 11 0 33 12 0 
2 49 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 46 0 1 76 0 2 61 0 3 101 247 4 75 0 6 80 28 7 78 14 8 87 0 9 99 0 10 107 0 11 143 191 12 118 27 13 128 0 14 119 0 15 100 153 16 117 1 17 117 0 20 117 0 24 63 0 25 98 0 27 67 0 30 54 0 32 83 0 33 92 3 
3 21 0 2 8 82454-4
3 2 1 0 
9 10 
1 32 47 8 36 0 9 42 0 10 45 198 15 42 250 24 26 0 31 21 250 33 39 0 
4 34 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 52 46 8 60 0 9 69 0 10 74 186 15 69 230 24 43 0 31 34 275 33 63 0 
1 0 2025-05-06 5582 5 250407-005
0 10 0 1 27 82454-1
0 
42 
0 10 0 1 16 0 2 13 0 3 21 0 4 15 0 6 17 0 7 16 0 8 18 0 9 20 0 12 24 0 13 26 0 14 24 0 15 21 0 16 24 0 17 24 0 18 24 0 19 24 0 21 14 0 23 15 0 24 13 0 25 20 22 28 22 0 29 12 930 30 11 0 31 10 0 32 17 0 33 19 0 
1 6 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 6 0 1 10 0 2 8 0 3 13 0 4 10 0 6 10 0 7 10 0 8 11 0 9 13 0 12 15 0 13 16 0 14 15 0 15 13 0 16 15 0 17 15 0 18 15 0 19 15 0 21 9 0 23 10 0 24 8 0 25 12 22 28 14 0 29 8 929 30 7 0 31 7 0 32 11 0 33 12 0 
2 49 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 46 0 1 76 0 2 61 0 3 101 247 4 75 0 6 80 28 7 78 14 8 87 0 9 99 0 10 107 0 11 143 191 12 118 27 13 128 0 14 119 0 15 100 153 16 117 1 17 117 0 20 117 0 24 63 0 25 98 0 27 67 0 30 54 0 32 83 0 33 92 3 
3 21 0 2 8 82454-4
3 2 1 0 
9 10 
1 32 47 8 36 0 9 42 0 10 45 198 15 42 250 24 26 0 31 21 250 33 39 0 
4 34 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 52 46 8 60 0 9 69 0 10 74 186 15 69 230 24 43 0 31 34 275 33 63 0 
2 0 2025-05-06 5582 5 250407-005
0 6 0 1 27 82454-1
0 
42 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 22 28 12 0 29 7 930 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 22 28 8 0 29 5 929 30 4 0 31 4 0 32 6 0 33 7 0 
2 25 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 24 0 1 39 0 2 31 0 3 52 247 4 38 0 6 41 28 7 40 14 8 44 0 9 51 0 10 55 0 11 73 191 12 60 27 13 65 0 14 61 0 15 51 153 16 60 1 17 60 0 20 60 0 24 32 0 25 50 0 27 34 0 30 28 0 32 43 0 33 47 3 
3 11 0 2 8 82454-4
3 2 1 0 
9 10 
1 17 47 8 19 0 9 22 0 10 24 198 15 22 250 24 14 0 31 11 250 33 20 0 
4 18 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 27 46 8 31 0 9 36 0 10 38 186 15 36 230 24 23 0 31 18 275 33 33 0 
3 1 2025-05-06 5582 4 250407-007
0 3 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 3 0 1 4 0 2 3 0 3 5 64 4 4 0 6 4 0 7 4 2 8 4 1 9 5 0 12 6 0 13 6 0 14 6 0 15 5 28 16 6 0 17 6 0 18 6 0 19 6 0 21 4 0 23 4 0 24 3 0 25 5 10 28 5 0 29 3 74 30 3 0 31 3 1 32 4 0 33 5 0 
1 15 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 14 0 1 23 3 2 19 0 3 31 6 4 23 0 6 25 0 7 24 0 8 27 0 9 31 0 11 44 19 12 36 13 15 31 93 16 36 2 20 36 0 24 20 0 27 21 0 32 26 0 33 28 1 
2 6 0 2 8 82456-4
2 1 0 
9 10 
1 10 15 8 11 0 9 13 0 10 13 77 15 13 81 24 8 0 31 6 119 33 12 0 
3 9 0 2 8 82456-5
3 2 1 0 
9 10 
1 14 12 8 16 0 9 18 0 10 19 38 15 18 19 24 11 0 31 9 13 33 17 0 
4 1 2025-05-06 5582 4 250407-007
0 3 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 3 0 1 4 0 2 4 0 3 6 64 4 4 0 6 5 0 7 5 2 8 5 1 9 6 0 12 7 0 13 7 0 14 7 0 15 6 28 16 6 0 17 6 0 18 6 0 19 6 0 21 4 0 23 4 0 24 4 0 25 5 10 28 6 0 29 4 74 30 3 0 31 3 1 32 5 0 33 5 0 
1 19 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 18 0 1 29 3 2 23 0 3 38 6 4 28 0 6 31 0 7 30 0 8 33 0 9 38 0 11 54 19 12 45 13 15 38 93 16 44 2 20 44 0 24 24 0 27 25 0 32 32 0 33 35 1 
2 8 0 2 8 82456-4
2 1 0 
9 10 
1 12 15 8 13 0 9 15 0 10 16 77 15 15 81 24 10 0 31 8 119 33 14 0 
3 11 0 2 8 82456-5
3 2 1 0 
9 10 
1 17 12 8 19 0 9 22 0 10 23 38 15 22 19 24 14 0 31 11 13 33 20 0 
5 1 2025-05-06 5582 4 250407-007
0 6 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 6 0 1 10 0 2 8 0 3 13 64 4 10 0 6 10 0 7 10 2 8 11 1 9 13 0 12 15 0 13 16 0 14 15 0 15 13 28 16 15 0 17 15 0 18 15 0 19 15 0 21 9 0 23 10 0 24 8 0 25 12 10 28 14 0 29 8 74 30 7 0 31 7 1 32 11 0 33 12 0 
1 59 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 56 0 1 91 3 2 73 0 3 121 6 4 90 0 6 97 0 7 94 0 8 104 0 9 120 0 11 172 19 12 142 13 15 121 93 16 141 2 20 141 0 24 76 0 27 80 0 32 100 0 33 111 1 
2 22 0 2 8 82456-4
2 1 0 
9 10 
1 34 15 8 38 0 9 44 0 10 48 77 15 44 81 24 28 0 31 22 119 33 41 0 
3 33 0 2 8 82456-5
3 2 1 0 
9 10 
1 50 12 8 57 0 9 66 0 10 71 38 15 67 19 24 42 0 31 33 13 33 61 0 
6 1 2025-05-06 5582 4 250407-007
0 9 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 14 0 2 11 0 3 18 64 4 13 0 6 14 0 7 14 2 8 16 1 9 18 0 12 21 0 13 23 0 14 21 0 15 18 28 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 10 28 19 0 29 11 74 30 10 0 31 9 1 32 15 0 33 17 0 
1 88 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 83 0 1 136 3 2 108 0 3 180 6 4 134 0 6 144 0 7 140 0 8 155 0 9 179 0 11 256 19 12 212 13 15 180 93 16 210 2 20 210 0 24 113 0 27 119 0 32 149 0 33 165 1 
2 32 0 2 8 82456-4
2 1 0 
9 10 
1 49 15 8 56 0 9 65 0 10 70 77 15 65 81 24 41 0 31 32 119 33 60 0 
3 48 0 2 8 82456-5
3 2 1 0 
9 10 
1 74 12 8 85 0 9 98 0 10 106 38 15 99 19 24 62 0 31 48 13 33 91 0 
7 1 2025-05-06 5582 4 250407-007
0 9 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 14 0 2 11 0 3 18 64 4 13 0 6 14 0 7 14 2 8 16 1 9 18 0 12 21 0 13 23 0 14 21 0 15 18 28 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 10 28 19 0 29 11 74 30 10 0 31 9 1 32 15 0 33 17 0 
1 88 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 83 0 1 136 3 2 108 0 3 180 6 4 134 0 6 144 0 7 140 0 8 155 0 9 179 0 11 256 19 12 212 13 15 180 93 16 210 2 20 210 0 24 113 0 27 119 0 32 149 0 33 165 1 
2 32 0 2 8 82456-4
2 1 0 
9 10 
1 49 15 8 56 0 9 65 0 10 70 77 15 65 81 24 41 0 31 32 119 33 60 0 
3 48 0 2 8 82456-5
3 2 1 0 
9 10 
1 74 12 8 85 0 9 98 0 10 106 38 15 99 19 24 62 0 31 48 13 33 91 0 
8 1 2025-05-06 5582 4 250407-007
0 9 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 14 0 2 11 0 3 18 64 4 13 0 6 14 0 7 14 2 8 16 1 9 18 0 12 21 0 13 23 0 14 21 0 15 18 28 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 10 28 19 0 29 11 74 30 10 0 31 9 1 32 15 0 33 17 0 
1 88 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 83 0 1 136 3 2 108 0 3 180 6 4 134 0 6 144 0 7 140 0 8 155 0 9 179 0 11 256 19 12 212 13 15 180 93 16 210 2 20 210 0 24 113 0 27 119 0 32 149 0 33 165 1 
2 32 0 2 8 82456-4
2 1 0 
9 10 
1 49 15 8 56 0 9 65 0 10 70 77 15 65 81 24 41 0 31 32 119 33 60 0 
3 48 0 2 8 82456-5
3 2 1 0 
9 10 
1 74 12 8 85 0 9 98 0 10 106 38 15 99 19 24 62 0 31 48 13 33 91 0 
9 1 2025-05-06 5582 4 250407-007
0 9 0 27 27 82456-2
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 14 0 2 11 0 3 18 64 4 13 0 6 14 0 7 14 2 8 16 1 9 18 0 12 21 0 13 23 0 14 21 0 15 18 28 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 10 28 19 0 29 11 74 30 10 0 31 9 1 32 15 0 33 17 0 
1 88 0 9 18 82456-3
1 0 
64 65 66 67 68 69 70 71 72 
0 83 0 1 136 3 2 108 0 3 180 6 4 134 0 6 144 0 7 140 0 8 155 0 9 179 0 11 256 19 12 212 13 15 180 93 16 210 2 20 210 0 24 113 0 27 119 0 32 149 0 33 165 1 
2 32 0 2 8 82456-4
2 1 0 
9 10 
1 49 15 8 56 0 9 65 0 10 70 77 15 65 81 24 41 0 31 32 119 33 60 0 
3 48 0 2 8 82456-5
3 2 1 0 
9 10 
1 74 12 8 85 0 9 98 0 10 106 38 15 99 19 24 62 0 31 48 13 33 91 0 
10 2 2025-05-06 5582 5 250407-006
0 6 0 1 27 82454-1
0 
42 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 22 28 12 0 29 7 930 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 22 28 8 0 29 5 929 30 4 0 31 4 0 32 6 0 33 7 0 
2 25 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 24 0 1 39 0 2 31 0 3 52 247 4 38 0 6 41 28 7 40 14 8 44 0 9 51 0 10 55 0 11 73 191 12 60 27 13 65 0 14 61 0 15 51 153 16 60 1 17 60 0 20 60 0 24 32 0 25 50 0 27 34 0 30 28 0 32 43 0 33 47 3 
3 11 0 2 8 82454-4
3 2 1 0 
9 10 
1 17 47 8 19 0 9 22 0 10 24 198 15 22 250 24 14 0 31 11 250 33 20 0 
4 18 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 27 46 8 31 0 9 36 0 10 38 186 15 36 230 24 23 0 31 18 275 33 33 0 
11 2 2025-05-06 5582 5 250407-006
0 10 0 1 27 82454-1
0 
42 
0 10 0 1 16 0 2 13 0 3 21 0 4 15 0 6 17 0 7 16 0 8 18 0 9 20 0 12 24 0 13 26 0 14 24 0 15 21 0 16 24 0 17 24 0 18 24 0 19 24 0 21 14 0 23 15 0 24 13 0 25 20 22 28 22 0 29 12 930 30 11 0 31 10 0 32 17 0 33 19 0 
1 6 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 6 0 1 10 0 2 8 0 3 13 0 4 10 0 6 10 0 7 10 0 8 11 0 9 13 0 12 15 0 13 16 0 14 15 0 15 13 0 16 15 0 17 15 0 18 15 0 19 15 0 21 9 0 23 10 0 24 8 0 25 12 22 28 14 0 29 8 929 30 7 0 31 7 0 32 11 0 33 12 0 
2 49 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 46 0 1 76 0 2 61 0 3 101 247 4 75 0 6 80 28 7 78 14 8 87 0 9 99 0 10 107 0 11 143 191 12 118 27 13 128 0 14 119 0 15 100 153 16 117 1 17 117 0 20 117 0 24 63 0 25 98 0 27 67 0 30 54 0 32 83 0 33 92 3 
3 21 0 2 8 82454-4
3 2 1 0 
9 10 
1 32 47 8 36 0 9 42 0 10 45 198 15 42 250 24 26 0 31 21 250 33 39 0 
4 34 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 52 46 8 60 0 9 69 0 10 74 186 15 69 230 24 43 0 31 34 275 33 63 0 
12 2 2025-05-06 5582 5 250407-006
0 9 0 1 27 82454-1
0 
42 
0 8 0 1 13 0 2 10 0 3 17 0 4 13 0 6 14 0 7 13 0 8 15 0 9 17 0 12 20 0 13 22 0 14 20 0 15 17 0 16 20 0 17 20 0 18 20 0 19 20 0 21 12 0 23 13 0 24 11 0 25 17 22 28 18 0 29 10 930 30 9 0 31 9 0 32 14 0 33 16 0 
1 5 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 3 11 0 4 8 0 6 9 0 7 9 0 8 9 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 12 0 17 12 0 18 12 0 19 12 0 21 7 0 23 8 0 24 7 0 25 10 22 28 12 0 29 7 929 30 6 0 31 6 0 32 9 0 33 10 0 
2 40 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 37 0 1 61 0 2 49 0 3 81 247 4 60 0 6 65 28 7 63 14 8 70 0 9 80 0 10 86 0 11 115 191 12 95 27 13 103 0 14 96 0 15 81 153 16 94 1 17 94 0 20 94 0 24 51 0 25 79 0 27 54 0 30 43 0 32 67 0 33 74 3 
3 17 0 2 8 82454-4
3 2 1 0 
9 10 
1 26 47 8 29 0 9 34 0 10 36 198 15 34 250 24 21 0 31 17 250 33 31 0 
4 27 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 42 46 8 48 0 9 55 0 10 60 186 15 56 230 24 35 0 31 27 275 33 51 0 
13 2 2025-05-06 5582 5 250407-006
0 14 0 1 27 82454-1
0 
42 
0 13 0 1 21 0 2 17 0 3 28 0 4 21 0 6 22 0 7 22 0 8 24 0 9 28 0 12 33 0 13 35 0 14 33 0 15 28 0 16 32 0 17 32 0 18 32 0 19 32 0 21 19 0 23 21 0 24 18 0 25 27 22 28 30 0 29 17 930 30 15 0 31 14 0 32 23 0 33 26 0 
1 8 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 8 0 1 13 0 2 10 0 3 17 0 4 13 0 6 14 0 7 13 0 8 15 0 9 17 0 12 20 0 13 21 0 14 20 0 15 17 0 16 20 0 17 20 0 18 20 0 19 20 0 21 12 0 23 13 0 24 11 0 25 16 22 28 18 0 29 10 929 30 9 0 31 9 0 32 14 0 33 16 0 
2 68 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 64 0 1 105 0 2 84 0 3 140 247 4 104 0 6 112 28 7 109 14 8 120 0 9 138 0 10 149 0 11 199 191 12 164 27 13 177 0 14 166 0 15 139 153 16 163 1 17 163 0 20 163 0 24 87 0 25 136 0 27 92 0 30 75 0 32 115 0 33 128 3 
3 28 0 2 8 82454-4
3 2 1 0 
9 10 
1 44 47 8 50 0 9 57 0 10 62 198 15 58 250 24 36 0 31 28 250 33 53 0 
4 47 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 72 46 8 83 0 9 95 0 10 102 186 15 96 230 24 60 0 31 47 275 33 88 0 
14 2 2025-05-06 5582 5 250407-006
0 14 0 1 27 82454-1
0 
42 
0 13 0 1 21 0 2 17 0 3 28 0 4 21 0 6 22 0 7 22 0 8 24 0 9 28 0 12 33 0 13 35 0 14 33 0 15 28 0 16 32 0 17 32 0 18 32 0 19 32 0 21 19 0 23 21 0 24 18 0 25 27 22 28 30 0 29 17 930 30 15 0 31 14 0 32 23 0 33 26 0 
1 8 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 8 0 1 13 0 2 10 0 3 17 0 4 13 0 6 14 0 7 13 0 8 15 0 9 17 0 12 20 0 13 21 0 14 20 0 15 17 0 16 20 0 17 20 0 18 20 0 19 20 0 21 12 0 23 13 0 24 11 0 25 16 22 28 18 0 29 10 929 30 9 0 31 9 0 32 14 0 33 16 0 
2 68 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 64 0 1 105 0 2 84 0 3 140 247 4 104 0 6 112 28 7 109 14 8 120 0 9 138 0 10 149 0 11 199 191 12 164 27 13 177 0 14 166 0 15 139 153 16 163 1 17 163 0 20 163 0 24 87 0 25 136 0 27 92 0 30 75 0 32 115 0 33 128 3 
3 28 0 2 8 82454-4
3 2 1 0 
9 10 
1 44 47 8 50 0 9 57 0 10 62 198 15 58 250 24 36 0 31 28 250 33 53 0 
4 47 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 72 46 8 83 0 9 95 0 10 102 186 15 96 230 24 60 0 31 47 275 33 88 0 
15 2 2025-05-06 5582 5 250407-006
0 6 0 1 27 82454-1
0 
42 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 22 28 12 0 29 7 930 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 22 28 8 0 29 5 929 30 4 0 31 4 0 32 6 0 33 7 0 
2 25 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 24 0 1 39 0 2 31 0 3 52 247 4 38 0 6 41 28 7 40 14 8 44 0 9 51 0 10 55 0 11 73 191 12 60 27 13 65 0 14 61 0 15 51 153 16 60 1 17 60 0 20 60 0 24 32 0 25 50 0 27 34 0 30 28 0 32 43 0 33 47 3 
3 11 0 2 8 82454-4
3 2 1 0 
9 10 
1 17 47 8 19 0 9 22 0 10 24 198 15 22 250 24 14 0 31 11 250 33 20 0 
4 18 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 27 46 8 31 0 9 36 0 10 38 186 15 36 230 24 23 0 31 18 275 33 33 0 
16 3 2025-05-06 5582 5 250407-004
0 6 0 1 27 82454-1
0 
42 
0 6 0 1 9 0 2 7 0 3 12 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 12 14 0 13 15 0 14 14 0 15 12 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 9 0 24 7 0 25 11 22 28 12 0 29 7 930 30 6 0 31 6 0 32 10 0 33 11 0 
1 4 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 4 0 1 6 0 2 5 0 3 8 0 4 6 0 6 6 0 7 6 0 8 7 0 9 8 0 12 9 0 13 10 0 14 9 0 15 8 0 16 9 0 17 9 0 18 9 0 19 9 0 21 5 0 23 6 0 24 5 0 25 7 22 28 8 0 29 5 929 30 4 0 31 4 0 32 6 0 33 7 0 
2 25 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 24 0 1 39 0 2 31 0 3 52 247 4 38 0 6 41 28 7 40 14 8 44 0 9 51 0 10 55 0 11 73 191 12 60 27 13 65 0 14 61 0 15 51 153 16 60 1 17 60 0 20 60 0 24 32 0 25 50 0 27 34 0 30 28 0 32 43 0 33 47 3 
3 11 0 2 8 82454-4
3 2 1 0 
9 10 
1 17 47 8 19 0 9 22 0 10 24 198 15 22 250 24 14 0 31 11 250 33 20 0 
4 18 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 27 46 8 31 0 9 36 0 10 38 186 15 36 230 24 23 0 31 18 275 33 33 0 
17 3 2025-05-06 5582 5 250407-004
0 15 0 1 27 82454-1
0 
42 
0 14 0 1 22 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 29 0 12 35 0 13 38 0 14 35 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 20 0 23 22 0 24 19 0 25 29 22 28 32 0 29 18 930 30 16 0 31 15 0 32 25 0 33 27 0 
1 9 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 14 0 2 11 0 3 18 0 4 13 0 6 14 0 7 14 0 8 16 0 9 18 0 12 21 0 13 23 0 14 21 0 15 18 0 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 22 28 19 0 29 11 929 30 10 0 31 9 0 32 15 0 33 17 0 
2 73 0 9 24 82454-3
2 1 0 
64 65 66 67 68 69 70 71 72 
0 69 0 1 112 0 2 90 0 3 150 247 4 111 0 6 120 28 7 116 14 8 129 0 9 148 0 10 160 0 11 213 191 12 176 27 13 190 0 14 178 0 15 149 153 16 174 1 17 174 0 20 174 0 24 93 0 25 145 0 27 99 0 30 80 0 32 124 0 33 137 3 
3 30 0 2 8 82454-4
3 2 1 0 
9 10 
1 47 47 8 53 0 9 61 0 10 66 198 15 62 250 24 39 0 31 30 250 33 57 0 
4 50 0 2 8 82454-5
4 3 2 1 0 
9 10 
1 77 46 8 88 0 9 102 0 10 110 186 15 102 230 24 64 0 31 50 275 33 94 0 
18 3 2025-05-06 5582 5 250407-004
0 15 0 1 27 82454-1
0 
42 
0 14 0 1 22 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 29 0 12 35 0 13 38 0 14 35 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 20 0 23 22 0 24 19 0 25 29 22 28 32 0 29 18 930 30 16 0 31 15 0 32 25 0 33 27 0 
1 9 0 27 27 82454-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
