2024-04-25
95
34
275
3
20
10
15
0 1 2
1 3 3
2 6 57
3 6 57
4 1 58
5 1 58
6 1 58
7 3 14
8 3 14
9 6 54
10 6 54
11 6 6
12 6 6
13 6 6
14 6 6
15 3 24
16 3 24
17 3 24
18 3 24
19 3 24
20 3 24
21 3 24
22 3 24
23 3 24
24 3 24
25 3 24
26 3 24
27 3 24
28 3 24
29 3 24
30 3 24
31 3 24
32 3 24
33 3 24
34 3 24
35 3 24
36 3 24
37 3 24
38 3 24
39 3 24
40 3 24
41 3 24
42 1 26
43 1 46
44 3 20
45 3 20
46 2 51
47 2 51
48 4 53
49 4 53
50 2 32
51 2 33
52 2 33
53 2 33
54 2 33
55 2 33
56 2 33
57 2 33
58 2 33
59 2 33
60 2 33
61 2 33
62 2 33
63 2 33
64 2 33
65 2 33
66 1 36
67 2 37
68 2 37
69 2 37
70 2 37
71 2 37
72 2 37
73 2 37
74 2 37
75 2 37
76 1 11
77 1 55
78 1 55
79 2 7
80 2 7
81 1 8
82 1 8
83 1 40
84 1 17
85 1 59
86 1 59
87 1 59
88 1 59
89 1 59
90 1 59
91 1 49
92 1 49
93 1 49
94 1 49
0 0 2024-04-19 0 10 240215-005
0 9 0 1 18 83145-1
0 
66 
0 9 0 1 14 0 2 12 0 3 19 0 4 14 0 6 15 0 7 15 0 8 16 0 9 19 0 11 27 0 12 22 0 15 19 0 16 22 0 20 22 0 24 12 0 27 13 0 32 16 0 33 17 0 
1 13 0 27 27 83145-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 12 0 1 19 0 2 16 0 3 26 0 4 19 0 6 21 0 7 20 0 8 22 0 9 25 0 12 30 0 13 32 0 14 30 0 15 26 0 16 30 0 17 30 0 18 30 0 19 30 0 21 18 0 23 19 0 24 16 0 25 25 0 28 28 0 29 15 0 30 14 0 31 13 0 32 21 0 33 24 0 
2 20 0 2 6 83145-3
1 1 
46 47 
2 25 0 8 36 0 15 41 0 16 48 0 24 26 0 26 33 0 
3 12 0 27 27 83145-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 11 0 1 18 0 2 14 0 3 23 0 4 17 0 6 19 0 7 18 0 8 20 0 9 23 0 12 27 0 13 30 0 14 28 0 15 23 0 16 27 0 17 27 0 18 27 0 19 27 0 21 16 0 23 17 0 24 15 0 25 23 0 28 25 0 29 14 0 30 13 0 31 12 0 32 19 0 33 21 0 
4 20 0 27 27 83145-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 19 0 1 30 0 2 24 0 3 40 0 4 30 0 6 32 0 7 31 0 8 35 0 9 40 0 12 47 0 13 51 0 14 48 0 15 40 0 16 47 0 17 47 0 18 47 0 19 47 0 21 27 0 23 30 0 24 25 0 25 39 0 28 43 0 29 24 0 30 22 0 31 20 0 32 33 0 33 37 0 
5 38 0 15 24 83145-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 35 0 1 58 0 2 46 0 3 77 0 4 57 0 6 62 0 7 60 0 8 66 0 9 76 0 10 82 0 11 109 0 12 90 0 13 97 0 14 91 0 15 77 0 16 89 0 17 89 0 20 89 0 24 48 0 25 75 0 27 51 0 30 41 0 32 64 0 33 70 0 
6 13 1 2 2 83145-7
1 5 
89 90 
5 14 0 22 11 0 
7 11 0 2 3 C5801
1 6 
4 5 
5 12 0 18 25 0 22 9 0 
8 12 0 4 3 T5901
1 7 
85 86 87 88 
2 15 0 5 14 0 22 11 0 
9 10 1 1 3 C5802
1 8 
6 
5 11 0 18 23 0 22 8 0 
1 0 2024-04-19 0 10 240215-005
0 12 0 1 18 83145-1
0 
66 
0 11 0 1 18 0 2 15 0 3 24 0 4 18 0 6 19 0 7 19 0 8 21 0 9 24 0 11 34 0 12 28 0 15 24 0 16 28 0 20 28 0 24 15 0 27 16 0 32 20 0 33 22 0 
1 16 0 27 27 83145-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 15 0 1 25 0 2 20 0 3 33 0 4 25 0 6 26 0 7 26 0 8 28 0 9 33 0 12 39 0 13 42 0 14 39 0 15 33 0 16 38 0 17 38 0 18 38 0 19 38 0 21 23 0 23 24 0 24 21 0 25 32 0 28 36 0 29 20 0 30 18 0 31 16 0 32 27 0 33 30 0 
2 26 0 2 6 83145-3
1 1 
46 47 
2 33 0 8 46 0 15 54 0 16 63 0 24 34 0 26 42 0 
3 15 0 27 27 83145-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 14 0 1 23 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 30 0 12 35 0 13 38 0 14 36 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 21 0 23 22 0 24 19 0 25 29 0 28 32 0 29 18 0 30 16 0 31 15 0 32 25 0 33 28 0 
4 26 0 27 27 83145-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 24 0 1 39 0 2 31 0 3 52 0 4 39 0 6 42 0 7 41 0 8 45 0 9 52 0 12 61 0 13 66 0 14 62 0 15 52 0 16 61 0 17 61 0 18 61 0 19 61 0 21 35 0 23 39 0 24 33 0 25 51 0 28 56 0 29 31 0 30 28 0 31 26 0 32 43 0 33 48 0 
5 49 0 15 24 83145-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 46 0 1 76 0 2 60 0 3 100 0 4 75 0 6 80 0 7 78 0 8 86 0 9 99 0 10 107 0 11 143 0 12 118 0 13 127 0 14 119 0 15 100 0 16 117 0 17 117 0 20 117 0 24 63 0 25 98 0 27 66 0 30 54 0 32 83 0 33 92 0 
6 16 1 2 2 83145-7
1 5 
89 90 
5 18 0 22 14 0 
7 13 0 2 3 C5801
1 6 
4 5 
5 15 0 18 32 0 22 11 0 
8 16 0 4 3 T5901
1 7 
85 86 87 88 
2 20 0 5 18 0 22 13 0 
9 13 1 1 3 C5802
1 8 
6 
5 14 0 18 30 0 22 11 0 
2 0 2024-04-19 0 10 240215-005
0 12 0 1 18 83145-1
0 
66 
0 11 0 1 18 0 2 15 0 3 24 0 4 18 0 6 19 0 7 19 0 8 21 0 9 24 0 11 34 0 12 28 0 15 24 0 16 28 0 20 28 0 24 15 0 27 16 0 32 20 0 33 22 0 
1 16 0 27 27 83145-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 15 0 1 25 0 2 20 0 3 33 0 4 25 0 6 26 0 7 26 0 8 28 0 9 33 0 12 39 0 13 42 0 14 39 0 15 33 0 16 38 0 17 38 0 18 38 0 19 38 0 21 23 0 23 24 0 24 21 0 25 32 0 28 36 0 29 20 0 30 18 0 31 16 0 32 27 0 33 30 0 
2 26 0 2 6 83145-3
1 1 
46 47 
2 33 0 8 46 0 15 54 0 16 63 0 24 34 0 26 42 0 
3 15 0 27 27 83145-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 14 0 1 23 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 30 0 12 35 0 13 38 0 14 36 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 21 0 23 22 0 24 19 0 25 29 0 28 32 0 29 18 0 30 16 0 31 15 0 32 25 0 33 28 0 
4 26 0 27 27 83145-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 24 0 1 39 0 2 31 0 3 52 0 4 39 0 6 42 0 7 41 0 8 45 0 9 52 0 12 61 0 13 66 0 14 62 0 15 52 0 16 61 0 17 61 0 18 61 0 19 61 0 21 35 0 23 39 0 24 33 0 25 51 0 28 56 0 29 31 0 30 28 0 31 26 0 32 43 0 33 48 0 
5 49 0 15 24 83145-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 46 0 1 76 0 2 60 0 3 100 0 4 75 0 6 80 0 7 78 0 8 86 0 9 99 0 10 107 0 11 143 0 12 118 0 13 127 0 14 119 0 15 100 0 16 117 0 17 117 0 20 117 0 24 63 0 25 98 0 27 66 0 30 54 0 32 83 0 33 92 0 
6 16 1 2 2 83145-7
1 5 
89 90 
5 18 0 22 14 0 
7 13 0 2 3 C5801
1 6 
4 5 
5 15 0 18 32 0 22 11 0 
8 16 0 4 3 T5901
1 7 
85 86 87 88 
2 20 0 5 18 0 22 13 0 
9 13 1 1 3 C5802
1 8 
6 
5 14 0 18 30 0 22 11 0 
3 0 2024-04-19 0 11 240215-006
0 6 0 1 18 83146-1
0 
66 
0 6 0 1 9 0 2 7 0 3 11 0 4 9 0 6 9 0 7 9 0 8 10 0 9 11 0 11 16 0 12 13 0 15 11 0 16 13 0 20 13 0 24 7 0 27 8 0 32 10 0 33 11 0 
1 8 0 27 27 83146-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 7 0 1 12 0 2 9 0 3 15 0 4 11 0 6 12 0 7 12 0 8 13 0 9 15 0 12 18 0 13 19 0 14 18 0 15 15 0 16 18 0 17 18 0 18 18 0 19 18 0 21 10 0 23 11 0 24 10 0 25 15 0 28 16 0 29 9 0 30 8 0 31 8 0 32 13 0 33 14 0 
2 12 0 2 6 83146-3
1 1 
46 47 
2 14 0 8 21 0 15 24 0 16 28 0 24 15 0 26 19 0 
3 7 0 27 27 83146-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 7 0 1 11 0 2 9 0 3 14 0 4 10 0 6 11 0 7 11 0 8 12 0 9 14 0 12 16 0 13 18 0 14 16 0 15 14 0 16 16 0 17 16 0 18 16 0 19 16 0 21 10 0 23 10 0 24 9 0 25 14 0 28 15 0 29 8 0 30 8 0 31 7 0 32 12 0 33 13 0 
4 11 0 27 27 83146-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 11 0 1 17 0 2 14 0 3 23 0 4 17 0 6 19 0 7 18 0 8 20 0 9 23 0 12 27 0 13 29 0 14 27 0 15 23 0 16 27 0 17 27 0 18 27 0 19 27 0 21 16 0 23 17 0 24 15 0 25 22 0 28 25 0 29 14 0 30 13 0 31 11 0 32 19 0 33 21 0 
5 21 0 15 18 83146-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 20 0 1 32 0 2 26 0 3 43 0 4 32 0 6 35 0 7 34 0 8 37 0 9 43 0 11 61 0 12 51 0 15 43 0 16 50 0 20 50 0 24 27 0 27 29 0 32 36 0 33 40 0 
6 2 0 1 3 83146-7
1 5 
83 
5 2 0 22 2 0 27 3 0 
7 8 1 2 2 83146-8
1 6 
89 90 
5 8 0 22 6 0 
8 6 0 2 3 C5801
1 7 
4 5 
5 7 0 18 15 0 22 5 0 
9 7 0 4 3 T5901
1 8 
85 86 87 88 
2 9 0 5 8 0 22 6 0 
10 6 1 1 3 C5802
1 9 
6 
5 7 0 18 14 0 22 5 0 
4 0 2024-04-19 0 11 240215-006
0 9 0 1 18 83146-1
0 
66 
0 9 0 1 14 0 2 12 0 3 19 0 4 14 0 6 15 0 7 15 0 8 16 0 9 19 0 11 27 0 12 22 0 15 19 0 16 22 0 20 22 0 24 12 0 27 13 0 32 16 0 33 17 0 
1 13 0 27 27 83146-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 12 0 1 19 0 2 16 0 3 26 0 4 19 0 6 21 0 7 20 0 8 22 0 9 25 0 12 30 0 13 32 0 14 30 0 15 26 0 16 30 0 17 30 0 18 30 0 19 30 0 21 18 0 23 19 0 24 16 0 25 25 0 28 28 0 29 15 0 30 14 0 31 13 0 32 21 0 33 24 0 
2 20 0 2 6 83146-3
1 1 
46 47 
2 25 0 8 36 0 15 41 0 16 48 0 24 26 0 26 33 0 
3 12 0 27 27 83146-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 11 0 1 18 0 2 14 0 3 23 0 4 17 0 6 19 0 7 18 0 8 20 0 9 23 0 12 27 0 13 30 0 14 28 0 15 23 0 16 27 0 17 27 0 18 27 0 19 27 0 21 16 0 23 17 0 24 15 0 25 23 0 28 25 0 29 14 0 30 13 0 31 12 0 32 19 0 33 21 0 
4 20 0 27 27 83146-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 19 0 1 30 0 2 24 0 3 40 0 4 30 0 6 32 0 7 31 0 8 35 0 9 40 0 12 47 0 13 51 0 14 48 0 15 40 0 16 47 0 17 47 0 18 47 0 19 47 0 21 27 0 23 30 0 24 25 0 25 39 0 28 43 0 29 24 0 30 22 0 31 20 0 32 33 0 33 37 0 
5 38 0 15 18 83146-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 35 0 1 58 0 2 46 0 3 77 0 4 57 0 6 62 0 7 60 0 8 66 0 9 76 0 11 109 0 12 90 0 15 77 0 16 89 0 20 89 0 24 48 0 27 51 0 32 64 0 33 70 0 
6 2 0 1 3 83146-7
1 5 
83 
5 3 0 22 2 0 27 3 0 
7 13 1 2 2 83146-8
1 6 
89 90 
5 14 0 22 11 0 
8 11 0 2 3 C5801
1 7 
4 5 
5 12 0 18 25 0 22 9 0 
9 12 0 4 3 T5901
1 8 
85 86 87 88 
2 15 0 5 14 0 22 11 0 
10 10 1 1 3 C5802
1 9 
6 
5 11 0 18 23 0 22 8 0 
5 0 2024-04-19 0 11 240215-006
0 7 0 1 18 83146-1
0 
66 
0 7 0 1 11 0 2 9 0 3 14 0 4 11 0 6 12 0 7 11 0 8 12 0 9 14 0 11 20 0 12 17 0 15 14 0 16 17 0 20 17 0 24 9 0 27 10 0 32 12 0 33 13 0 
1 10 0 27 27 83146-2
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 9 0 1 15 0 2 12 0 3 19 0 4 14 0 6 16 0 7 15 0 8 17 0 9 19 0 12 23 0 13 24 0 14 23 0 15 19 0 16 22 0 17 22 0 18 22 0 19 22 0 21 13 0 23 14 0 24 12 0 25 19 0 28 21 0 29 12 0 30 11 0 31 10 0 32 16 0 33 18 0 
2 15 0 2 6 83146-3
1 1 
46 47 
2 19 0 8 27 0 15 31 0 16 36 0 24 19 0 26 24 0 
3 9 0 27 27 83146-4
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 8 0 1 13 0 2 11 0 3 18 0 4 13 0 6 14 0 7 14 0 8 15 0 9 18 0 12 21 0 13 22 0 14 21 0 15 18 0 16 21 0 17 21 0 18 21 0 19 21 0 21 12 0 23 13 0 24 11 0 25 17 0 28 19 0 29 11 0 30 10 0 31 9 0 32 15 0 33 16 0 
4 15 0 27 27 83146-5
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 14 0 1 23 0 2 18 0 3 30 0 4 22 0 6 24 0 7 23 0 8 26 0 9 30 0 12 35 0 13 38 0 14 35 0 15 30 0 16 35 0 17 35 0 18 35 0 19 35 0 21 20 0 23 22 0 24 19 0 25 29 0 28 32 0 29 18 0 30 16 0 31 15 0 32 25 0 33 27 0 
5 28 0 15 18 83146-6
1 4 
51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 
0 26 0 1 43 0 2 34 0 3 57 0 4 42 0 6 45 0 7 44 0 8 49 0 9 56 0 11 80 0 12 66 0 15 56 0 16 66 0 20 66 0 24 35 0 27 37 0 32 47 0 33 52 0 
6 2 0 1 3 83146-7
1 5 
83 
5 2 0 22 2 0 27 3 0 
7 10 1 2 2 83146-8
1 6 
89 90 
5 11 0 22 8 0 
8 8 0 2 3 C5801
1 7 
4 5 
5 9 0 18 19 0 22 7 0 
9 9 0 4 3 T5901
1 8 
85 86 87 88 
2 12 0 5 10 0 22 8 0 
10 8 1 1 3 C5802
1 9 
6 
5 8 0 18 18 0 22 7 0 
6 1 2024-04-30 0 10 240222-002
0 27 2 2 8 91505-7
0 
9 10 
1 42 0 8 48 0 9 55 0 10 60 0 15 56 0 24 35 0 31 27 0 33 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 4 8 0 6 9 0 7 9 0 8 10 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 8 0 24 7 0 25 11 0 28 12 0 29 7 0 30 6 0 31 6 0 32 9 0 33 10 0 
4 5 0 4 4 T5901
1 3 
85 86 87 88 
2 6 0 5 6 0 22 4 0 27 7 0 
5 8 1 1 1 91505-14
1 4 
1 
5 9 0 
6 7 0 4 4 T5901
1 5 
85 86 87 88 
2 8 0 5 8 0 22 6 0 27 9 0 
7 8 0 1 2 91505-16
1 6 
0 
2 10 0 5 9 0 
8 5 0 1 4 91505-17
1 7 
84 
2 7 0 5 6 0 22 5 0 27 7 0 
9 8 0 4 4 T5901
1 8 
85 86 87 88 
2 10 0 5 9 0 22 7 0 27 11 0 
7 1 2024-04-30 0 10 240222-002
0 27 2 2 8 91505-7
0 
9 10 
1 42 0 8 48 0 9 55 0 10 60 0 15 56 0 24 35 0 31 27 0 33 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 4 8 0 6 9 0 7 9 0 8 10 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 8 0 24 7 0 25 11 0 28 12 0 29 7 0 30 6 0 31 6 0 32 9 0 33 10 0 
4 5 0 4 4 T5901
1 3 
85 86 87 88 
2 6 0 5 6 0 22 4 0 27 7 0 
5 8 1 1 1 91505-14
1 4 
1 
5 9 0 
6 7 0 4 4 T5901
1 5 
85 86 87 88 
2 8 0 5 8 0 22 6 0 27 9 0 
7 8 0 1 2 91505-16
1 6 
0 
2 10 0 5 9 0 
8 5 0 1 4 91505-17
1 7 
84 
2 7 0 5 6 0 22 5 0 27 7 0 
9 8 0 4 4 T5901
1 8 
85 86 87 88 
2 10 0 5 9 0 22 7 0 27 11 0 
8 1 2024-04-30 0 10 240222-002
0 27 2 2 8 91505-7
0 
9 10 
1 42 0 8 48 0 9 55 0 10 60 0 15 56 0 24 35 0 31 27 0 33 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 4 8 0 6 9 0 7 9 0 8 10 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 8 0 24 7 0 25 11 0 28 12 0 29 7 0 30 6 0 31 6 0 32 9 0 33 10 0 
4 5 0 4 4 T5901
1 3 
85 86 87 88 
2 6 0 5 6 0 22 4 0 27 7 0 
5 8 1 1 1 91505-14
1 4 
1 
5 9 0 
6 7 0 4 4 T5901
1 5 
85 86 87 88 
2 8 0 5 8 0 22 6 0 27 9 0 
7 8 0 1 2 91505-16
1 6 
0 
2 10 0 5 9 0 
8 5 0 1 4 91505-17
1 7 
84 
2 7 0 5 6 0 22 5 0 27 7 0 
9 8 0 4 4 T5901
1 8 
85 86 87 88 
2 10 0 5 9 0 22 7 0 27 11 0 
9 1 2024-04-30 0 10 240222-002
0 27 2 2 8 91505-7
0 
9 10 
1 42 0 8 48 0 9 55 0 10 60 0 15 56 0 24 35 0 31 27 0 33 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 4 8 0 6 9 0 7 9 0 8 10 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 8 0 24 7 0 25 11 0 28 12 0 29 7 0 30 6 0 31 6 0 32 9 0 33 10 0 
4 5 0 4 4 T5901
1 3 
85 86 87 88 
2 6 0 5 6 0 22 4 0 27 7 0 
5 8 1 1 1 91505-14
1 4 
1 
5 9 0 
6 7 0 4 4 T5901
1 5 
85 86 87 88 
2 8 0 5 8 0 22 6 0 27 9 0 
7 8 0 1 2 91505-16
1 6 
0 
2 10 0 5 9 0 
8 5 0 1 4 91505-17
1 7 
84 
2 7 0 5 6 0 22 5 0 27 7 0 
9 8 0 4 4 T5901
1 8 
85 86 87 88 
2 10 0 5 9 0 22 7 0 27 11 0 
10 1 2024-04-30 0 10 240222-002
0 27 2 2 8 91505-7
0 
9 10 
1 42 0 8 48 0 9 55 0 10 60 0 15 56 0 24 35 0 31 27 0 33 51 0 
1 15 0 2 5 91505-10
1 0 
7 8 
2 18 0 8 26 0 24 19 0 26 24 0 33 28 0 
2 43 0 27 11 91505-11
1 1 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 41 0 1 67 0 2 54 0 4 66 0 7 69 0 15 89 0 23 66 0 24 56 0 25 86 0 29 53 0 30 47 0 
3 6 0 27 26 91505-12
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 5 0 1 8 0 2 7 0 4 8 0 6 9 0 7 9 0 8 10 0 9 11 0 12 13 0 13 14 0 14 13 0 15 11 0 16 13 0 17 13 0 18 13 0 19 13 0 21 8 0 23 8 0 24 7 0 25 11 0 28 12 0 29 7 0 30 6 0 31 6 0 32 9 0 33 10 0 
4 5 0 4 4 T5901
1 3 
85 86 87 88 
2 6 0 5 6 0 22 4 0 27 7 0 
5 8 1 1 1 91505-14
1 4 
1 
5 9 0 
6 7 0 4 4 T5901
1 5 
85 86 87 88 
2 8 0 5 8 0 22 6 0 27 9 0 
7 8 0 1 2 91505-16
1 6 
0 
2 10 0 5 9 0 
8 5 0 1 4 91505-17
1 7 
84 
2 7 0 5 6 0 22 5 0 27 7 0 
9 8 0 4 4 T5901
1 8 
85 86 87 88 
2 10 0 5 9 0 22 7 0 27 11 0 
11 2 2024-04-30 0 11 240222-001
0 14 2 2 8 91505-7
0 
9 10 
1 22 0 8 25 0 9 29 0 10 31 0 15 29 0 24 18 0 31 14 0 33 27 0 
1 16 1 27 21 91505-9
1 0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 15 0 1 24 0 2 19 0 4 24 0 6 26 0 7 25 0 8 27 0 9 32 0 13 40 0 14 38 0 15 32 0 16 37 0 17 37 0 21 22 0 23 24 0 24 20 0 25 31 0 29 19 0 30 17 0 31 16 0 32 26 0 
2 8 0 2 5 91505-10
1 1 
7 8 
2 10 0 8 14 0 24 10 0 26 13 0 33 15 0 
3 22 0 27 11 91505-11
1 2 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 21 0 1 34 0 2 28 0 4 34 0 7 36 0 15 46 0 23 34 0 24 29 0 25 44 0 29 27 0 30 25 0 
4 4 0 27 26 91505-12
1 3 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
0 3 0 1 5 0 2 4 0 4 5 0 6 6 0 7 5 0 8 6 0 9 7 0 12 8 0 13 8 0 14 8 0 15 7 0 16 8 0 17 8 0 18 8 0 19 8 0 21 5 0 23 5 0 24 4 0 25 7 0 28 7 0 29 4 0 30 4 0 31 4 0 32 6 0 33 6 0 
5 3 0 4 4 T5901
1 4 
85 86 87 88 
2 4 0 5 4 0 22 3 0 27 4 0 
6 5 1 1 1 91505-14
1 5 
1 
5 5 0 
7 4 0 4 4 T5901
1 6 
85 86 87 88 
2 5 0 5 5 0 22 4 0 27 5 0 
8 5 0 1 2 91505-16
1 7 
0 
2 6 0 5 5 0 
9 3 0 1 4 91505-17
1 8 
84 
2 4 0 5 4 0 22 3 0 27 5 0 
10 5 0 4 4 T5901
1 9 
85 86 87 88 
2 6 0 5 5 0 22 4 0 27 7 0 
12 2 2024-04-30 0 10 240222-001
0 30 1 27 21 91505-9
0 
15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
